Country,Year,Country_Code,Continent,Region,Population,GDP_Per_Capita,Per_Capita_Sugar_Consumption,Total_Sugar_Consumption,Sugar_From_Sugarcane,Sugar_From_Beet,Sugar_From_HFCS,Sugar_From_Other,Processed_Food_Consumption,Avg_Daily_Sugar_Intake,Diabetes_Prevalence,Obesity_Rate,Sugar_Imports,Sugar_Exports,Avg_Retail_Price_Per_Kg,Gov_Tax_,Gov_Subsidies_,Education_Campaign_,Urbanization_Rate,Climate_Conditions,Sugarcane_Production_Yield,Gov_Tax,Gov_Subsidies,Education_Campaign
USA,2016,USA,North America,Northern America,256967500.8,16782.84373,21.96034399,5643094.714,56.78505667,20.98013467,14.66504108,7.569767581,28.95557403,60.17134254,11.18214181,13.11317175,8857469.086,5569465.558,3.419754586,0,1,0,57.24867247,5,82.15306477,0,1,0
Germany,1998,DEU,Europe,Western Europe,63138579.84,37631.63925,30.93856337,1953416.953,71.35988983,19.04588945,40.02399008,-30.42976936,214.6009117,84.77166363,5.28275952,36.41271953,9479463.669,4296605.844,3.179420393,,1,0,68.51151435,2,75.40757169,0,1,0
South Africa,1994,ZAF,Africa,Sub-Saharan Africa,126916516.5,46369.2231,47.45070743,6022278.491,75.01018201,34.74358533,22.81169095,-32.5654583,238.6897431,130.0149384,4.236869111,25.37971088,9342318.35,8324882.703,1.809643514,1,1,,53.20249545,1,85.17165732,1,1,0
South Africa,1969,ZAF,Africa,Sub-Saharan Africa,77669799.79,6854.989335,17.0904719,1327413.531,66.80799088,14.47258434,17.7134517,1.005973077,106.9265701,46.827893,10.46677536,30.59346415,5143468.77,6923081.122,3.22268127,1,0,0,41.2931568,2,99.31444193,1,0,0
South Africa,1986,ZAF,Africa,Sub-Saharan Africa,4995432.776,47380.51188,59.26873273,296072.9701,60.65570393,25.91166207,30.25872856,-16.82609455,220.5200168,162.3963277,11.75988432,23.22122354,5875133.087,9621320.845,3.49960087,0,0,0,24.15236765,3,41.03604154,0,0,0
South Africa,1975,ZAF,Africa,Sub-Saharan Africa,269658704.8,38913.61871,48.2943683,13022996.81,52.68768314,35.24752495,50.9920446,-38.92725269,76.03345801,132.3265691,8.895944246,28.13224152,1826372.053,3830165.841,1.80680093,0,1,0,49.80508623,3,88.36401176,0,1,0
Australia,1980,AUS,Oceania,Australia & New Zealand,41380914.79,31021.28732,27.89703388,1154404.782,51.99172516,39.26505397,25.55994144,-16.81672057,241.437713,76.43787284,9.206674214,18.7121395,9192073.596,5412811.463,0.766848004,0,1,0,12.89059399,5,78.37075128,0,1,0
Germany,1971,DEU,Europe,Western Europe,230263367.6,18983.23593,51.94085531,11960076.26,51.63280412,26.09630933,31.97285311,-9.701966556,167.2467449,142.3179436,14.00830258,14.87284304,642543.3485,8668729.031,3.585230695,0,0,1,88.47806762,3,51.27202756,0,0,1
Russia,1968,RUS,Europe,Eastern Europe,104634366.3,45261.13855,23.15752493,2423072.946,86.05132133,23.20127119,9.478344747,-18.73093728,125.1950078,63.4516183,6.934012914,22.61705649,4836845.525,2741348.737,2.748366616,0,1,1,50.87935588,3,82.76863785,0,1,1
Australia,1975,AUS,Oceania,Australia & New Zealand,84026890.76,2680.125343,55.33995829,4650044.63,55.25428623,34.41802381,26.6784921,-16.35080214,218.8626669,151.6314857,14.50056808,21.63911151,2089448.061,7489221.967,2.25608118,0,0,0,75.38406554,5,73.5910761,0,0,0
Russia,1968,RUS,Europe,Eastern Europe,282367637.1,21875.53824,9.594723449,2709239.389,61.80493843,11.59563124,0.992449811,25.60698052,188.2161749,26.28954225,13.57708247,18.83845803,4367507.349,5910926.057,3.729603515,1,0,0,74.68874358,4,59.13004836,1,0,0
USA,2015,USA,North America,Northern America,197502646.5,37953.37793,32.73887918,6466015.283,89.43569143,27.05055051,50.28806929,-66.77431123,164.3961711,89.70452895,9.409296028,32.61354639,6883933.324,5918236.518,3.813576614,0,0,,81.86232641,4,80.06568169,0,0,0
Mexico,1988,MEX,North America,Central America,206389875.9,40651.4519,22.00652576,4541924.121,87.09898978,7.246229337,12.4100677,-6.755286813,71.19539236,60.29788059,2.723342869,30.10621041,4228509.917,2622464.964,1.958531834,0,0,1,29.95777226,3,98.22605028,0,0,1
USA,2013,USA,North America,Northern America,228136222.6,10512.78562,58.08552518,13251412.3,51.71447654,28.10064705,55.19329788,-35.00842146,256.3412444,159.154339,15.32720091,15.04891823,9254393.912,2699436.424,0.761078819,0,0,0,17.52976206,4,75.13039033,0,0,0
Japan,2022,JPN,Asia,East Asia,102939067.5,2856.430275,53.92855909,5551355.583,72.05054352,32.85332292,21.46187914,-26.36574558,135.2378869,147.7642519,5.059116783,11.90654849,6401372.167,9315598.873,1.427839492,0,0,1,17.27479078,2,60.73528241,0,0,1
Japan,1982,JPN,Asia,East Asia,169535679.7,40241.13219,59.72098974,10124838.59,75.33993974,7.205386797,50.15253127,-32.6978578,139.2015746,163.6355119,10.22719403,5.167171247,5678642.87,406943.9189,4.650305737,1,0,0,25.36926814,2,97.45770316,1,0,0
Indonesia,1998,IDN,Asia,Southeast Asia,81796779.87,21383.66725,47.35159774,3873208.217,52.16456506,34.69472036,23.37716384,-10.23644926,68.35497376,129.7433778,11.82814689,39.29009685,4346291.767,5447665.584,1.82354984,1,0,0,41.91487934,4,53.44286497,1,0,0
Australia,2002,AUS,Oceania,Australia & New Zealand,250527913.1,7604.424639,56.69595715,14203919.83,79.12504499,9.317565791,9.164000145,2.393389072,280.0982997,155.3469226,4.540302972,17.31184659,3480679.122,6903754.436,1.182136038,0,0,1,46.04666677,1,95.02164075,0,0,1
Brazil,2008,BRA,South America,South America,180192906.4,4735.633231,33.5212375,6040289.212,89.51479951,11.15417951,30.22351198,-30.89249099,170.8293106,91.84819075,12.52414687,26.43024717,8948051.534,1812150.399,4.428495832,0,1,0,10.1120337,4,78.37468802,0,1,0
India,2023,IND,Asia,South Asia,73778640.99,32211.65874,49.07373205,3620593.259,67.17518302,34.27412375,15.63530339,-17.08461017,144.2158361,134.4620258,11.09832437,31.16686985,4183787.791,5327648.029,0.673842146,0,0,0,39.46820312,1,61.37876155,0,0,0
Germany,1983,DEU,Europe,Western Europe,270027763.5,29349.48435,7.022648486,1896310.065,67.97670189,9.364571162,19.37999689,3.27873006,293.4438924,19.24205685,10.9096191,12.205812,5801107.378,9033879.862,4.134477828,0,0,0,78.90682043,4,84.34904703,0,0,0
Japan,1981,JPN,Asia,East Asia,174671160.1,42772.52365,62.24709956,10872773.09,76.37387539,28.58493251,18.96762648,-23.92643438,116.1361398,170.5570528,5.431775906,28.35992169,4922918.071,8103175.308,3.985646644,0,0,0,35.46802321,4,56.34679561,0,0,0
Brazil,2014,BRA,South America,South America,149014120.5,2062.567107,49.51028733,7377731.921,79.46168222,15.31850006,20.75035488,-15.53053715,19.19282205,135.6581873,6.672885414,8.999172092,6022693.243,8809070.147,3.048284238,0,0,1,53.22926336,2,77.81525045,0,0,1
Japan,1990,JPN,Asia,East Asia,11311788.34,43487.14804,61.29626975,693370.4297,81.59089336,13.69277715,29.88738138,-25.1710519,76.51634118,167.9517791,7.343440688,8.387098945,2145060.468,4161461.131,3.363553457,0,1,0,76.45082415,3,49.92113442,0,1,0
Mexico,1969,MEX,North America,Central America,273030799.5,44418.53392,55.1058264,15045587.84,53.10319369,27.75540831,7.661356543,11.48004145,226.4832262,150.9899643,5.222617391,15.60594051,9826331.288,6168012.903,1.243308729,0,0,0,23.15765721,3,58.1831647,0,0,0
South Africa,2006,ZAF,Africa,Sub-Saharan Africa,285729900.9,22591.83403,23.61448426,6747364.248,82.02755553,8.736657823,15.45811117,-6.222324524,55.28435805,64.70368688,9.901270286,16.21102379,3820751.363,1857206.117,3.049685643,1,1,0,50.95744037,1,34.3433046,1,1,0
India,2001,IND,Asia,South Asia,169216989.7,4294.989167,22.73721492,3847523.064,84.56295809,25.11178415,37.93916586,-47.6139081,55.19662088,62.29996889,3.518913297,11.29497413,2666726.594,8642546.31,2.943665675,0,0,0,17.18493096,3,53.55480168,0,0,0
India,1986,IND,Asia,South Asia,133311492.7,47363.78863,56.97652054,7595625.004,51.80908976,37.35829071,45.34211335,-34.50949382,142.1673155,156.1156663,6.646156106,21.35981321,377344.2785,1518648.605,1.304104637,0,0,1,69.69395187,4,40.50547505,0,0,1
South Africa,2023,ZAF,Africa,Sub-Saharan Africa,108509954.7,4065.480314,17.00609747,1845330.867,51.56539993,34.79929118,14.62856615,-0.993257263,141.312563,46.59670706,12.28709711,26.61353987,8430126.673,1207123.59,3.838440882,0,0,0,63.40624176,4,90.69708034,0,0,0
Japan,1993,JPN,Asia,East Asia,81146346.78,29738.42787,12.19297805,989415.6254,72.03561941,34.78903669,15.72071512,-22.54537122,143.3658839,33.40875987,5.362617037,37.42898225,6509864.688,8148236.139,0.664351602,0,0,1,29.98403284,5,72.02801773,0,0,1
Russia,2007,RUS,Europe,Eastern Europe,172784272,24911.24688,5.977743325,1032860.029,69.87226442,15.6023238,28.68192248,-14.1565107,73.61412286,16.37901671,4.666176356,29.57216115,2980144.641,3579602.623,2.098060884,0,1,1,56.1139285,5,37.57688125,0,1,1
South Africa,1998,ZAF,Africa,Sub-Saharan Africa,39300420.85,41836.77959,24.39782298,958844.7112,89.20386795,29.54489539,58.86586851,-77.61463184,58.86260841,66.85003498,4.401460397,23.29616217,3723658.191,7366221.723,3.428305359,0,0,0,30.38399078,5,51.97059918,0,0,0
Brazil,1983,BRA,South America,South America,275832908.9,25379.03921,11.45222829,3158901.441,61.77606007,32.30378513,33.01185184,-27.09169704,233.0231573,31.37910551,10.28533838,23.87849639,4758898.945,9734175.712,4.100283109,1,0,0,35.74302606,5,79.2289461,1,0,0
China,2019,CHN,Asia,East Asia,53611662.68,23721.45394,57.10962446,3061741.922,73.60799918,36.54915723,48.80975155,-58.96690797,185.1312764,156.480371,9.215955246,25.10557816,4196423.617,3418964.259,3.05327444,0,1,0,66.2157743,4,70.84968442,0,1,0
Russia,1980,RUS,Europe,Eastern Europe,223908465.4,44092.18225,36.49534901,8171617.593,70.26693015,14.24465128,55.12070666,-39.63228808,103.1354345,99.9972563,5.698631901,15.07531401,4250140.5,9465701.716,4.639086699,0,0,1,70.64857268,2,83.66343022,0,0,1
India,1974,IND,Asia,South Asia,92759443.94,48218.4991,21.41348957,1986303.385,71.42933299,31.63011337,38.21301892,-41.27246528,67.15558836,58.67296142,5.142712363,31.07494536,6237024.663,2609897.575,2.152904081,0,0,0,22.57062345,3,77.63831518,0,0,0
Brazil,1976,BRA,South America,South America,68595252.23,27688.87037,44.13565098,3027496.111,76.3867326,13.12959829,31.14930732,-20.6656382,264.5134019,120.9316837,15.86972153,27.87396752,8490559.111,7742461.726,4.845384098,0,1,1,72.13488658,2,35.38189391,0,1,1
USA,2013,USA,North America,Northern America,167802884.6,23008.83458,9.5729073,1606361.459,71.50379963,5.972692431,45.87295,-23.34944206,49.59872163,26.229766,3.08821338,22.10019318,3772383.819,5553495.388,1.537427188,0,1,1,27.90411167,5,44.17711965,0,1,1
USA,2004,USA,North America,Northern America,229772369.4,41639.20959,52.19788133,11993630.87,50.27778211,21.86421168,19.13279006,8.725216147,179.3214139,143.0221949,12.86806328,12.48188503,1801635.753,7740151.125,2.662713548,,0,1,33.24309457,3,39.79104762,0,0,1
Australia,1978,AUS,Oceania,Australia & New Zealand,218294264,41639.12634,37.59054792,8205800.992,83.7484107,31.80623221,58.3566088,-73.91125172,186.9658477,102.9981013,14.76050567,34.75412349,307340.095,2407313.563,4.628764756,1,0,1,78.50569287,5,47.7096747,1,0,1
Mexico,2012,MEX,North America,Central America,70893148.92,16309.39495,5.420964,384309.2081,58.04617631,12.50293376,28.52247148,0.928418461,258.4881906,14.85344136,7.914476962,11.92657864,4486976.948,7827013.783,2.974611764,1,0,0,63.9231402,5,86.5283061,1,0,0
Australia,1984,AUS,Oceania,Australia & New Zealand,99820202.73,29023.07094,25.74911494,2570281.873,59.24618438,6.700824733,55.69760258,-21.6446117,26.47534132,70.55257493,8.853317612,11.91023302,2133628.96,7222709.406,3.382110716,0,0,0,77.67999217,4,74.66313431,0,0,0
Brazil,2014,BRA,South America,South America,260780822.7,8128.790577,53.76250427,14020230.09,75.91891051,18.08266613,45.58732604,-39.58890267,99.24377164,147.3092617,14.32575273,10.12615141,2161347.017,1044744.795,4.638048022,0,0,0,11.40703513,4,44.38126078,0,0,0
Russia,1999,RUS,Europe,Eastern Europe,217249879.6,31959.32847,17.22748608,3742669.277,69.11006622,12.10071292,12.69057065,6.098650206,290.1592219,47.20331186,2.58404904,39.87351495,879844.8191,6218240.699,4.745683241,0,0,0,79.33800941,5,82.65516952,0,0,0
India,1981,IND,Asia,South Asia,214095477.7,41782.45617,67.52202176,14456159.5,72.97919841,18.37302895,13.24184126,-4.594068623,174.9745424,185.0103396,6.020041272,13.567171,1537146.767,3850328.882,1.499768969,1,0,0,73.38124,1,76.35465131,1,0,0
Mexico,2000,MEX,North America,Central America,81402617.82,9781.996701,63.28089438,5151230.461,69.8999575,37.22911665,20.9897793,-28.11885346,131.1463333,173.3896506,12.73505954,34.79311352,4485021.99,8734963.481,4.065298738,0,0,0,29.70790723,1,36.24293833,0,0,0
China,2010,CHN,Asia,East Asia,237809288,16490.82879,55.58551737,13218752.31,66.71450517,31.03654467,22.32255549,-20.07360533,101.8800625,152.3043176,9.963858574,6.215166189,6853449.164,3339181.028,4.806959728,0,0,0,87.17996715,5,77.52299636,0,0,0
Mexico,2008,MEX,North America,Central America,108166920.8,22722.24704,10.1056433,1093096.319,69.33209886,18.05304181,0.899880854,11.71497848,53.27367257,27.68946265,14.80610861,29.75858014,4491588.677,7107450.216,0.671162559,1,0,0,49.55164942,4,63.19645925,1,0,0
Germany,2001,DEU,Europe,Western Europe,121015765.5,42331.46317,27.99942435,3388371.772,55.64341641,16.37672426,51.34760609,-23.36774676,64.26889597,76.71842271,5.39417166,6.060895688,7189828.733,5935749.442,2.760200934,0,0,1,22.46875232,4,37.7491158,0,0,1
Australia,1973,AUS,Oceania,Australia & New Zealand,86980765.61,36702.81556,24.38282743,2120836.998,88.77223124,37.24180983,14.42689516,-40.44093623,235.9967676,66.80894716,14.08717281,26.8469664,7724580.372,6181991.227,4.292987737,0,1,1,89.15444188,5,61.76609273,0,1,1
Australia,2021,AUS,Oceania,Australia & New Zealand,37295683.86,16185.08422,13.9456457,520112.3932,72.99007059,36.10953519,49.48616646,-58.58577223,80.83566071,38.21106921,15.31896315,14.31849121,6609050.158,1377215.678,2.387793196,0,0,0,73.99062829,4,45.0841298,0,0,0
USA,2020,USA,North America,Northern America,126697675.3,12530.16091,69.97522818,8865698.742,61.47267946,26.14306172,28.97245136,-16.58819254,73.75886762,191.7321252,3.625808108,7.407142729,248662.9779,2384612.712,2.702269131,0,0,0,41.82878139,1,80.22781632,0,0,0
South Africa,2019,ZAF,Africa,Sub-Saharan Africa,6064911.075,34937.38315,14.56784627,88352.69219,78.51361059,17.51556553,35.52198799,-31.5511641,102.5486625,39.91589879,6.085937754,14.60180111,5513941.196,6466684.93,4.799321013,0,1,1,59.12585277,1,32.75832248,0,1,1
Mexico,1987,MEX,North America,Central America,137317161.6,24254.42952,25.49629053,3501078.246,85.2042447,32.73170495,32.18705524,-50.12300488,229.3343281,69.85983604,15.34241945,9.357992866,2882284.231,353817.635,3.576872392,1,0,1,88.71449659,5,31.69092982,1,0,1
India,1971,IND,Asia,South Asia,217776925,29880.93412,62.20919442,13547727.07,61.85870613,28.23067479,56.68092753,-46.77030845,131.8977322,170.4531927,15.110818,12.70107169,8660101.099,8977030.83,3.287292222,0,1,0,51.43854794,2,90.99960813,0,1,0
Mexico,1986,MEX,North America,Central America,288262764.8,32610.52423,14.38504845,4146673.838,62.98046325,24.76346297,25.07844155,-12.82236777,18.24672499,39.41503276,3.585945851,29.05332409,9045508.341,7189339.275,4.005354941,0,0,1,60.7994273,1,49.1513171,0,0,1
Indonesia,2011,IDN,Asia,Southeast Asia,24505330.23,28154.99331,35.51931818,870412.6213,67.54194822,30.84940811,23.32583599,-21.71719232,158.782824,97.3229318,6.158990497,34.15748424,4207706.858,759732.8636,4.067099755,0,0,0,43.88767755,2,30.31427567,0,0,0
South Africa,1983,ZAF,Africa,Sub-Saharan Africa,85105920.55,30847.06548,68.4198585,5822935.041,58.69159087,9.706312217,36.89381875,-5.291721837,90.64746861,187.4704123,11.73016823,20.34020853,7501601.971,5848556.049,3.997454029,0,0,1,84.78911973,4,63.73279856,0,0,1
China,1981,CHN,Asia,East Asia,148745184.4,44431.40605,21.07375139,3134619.038,82.39153507,37.55519641,22.91100178,-42.85773326,142.8692692,57.74207882,5.70621993,19.59941361,3795810.483,9952431.383,1.567466851,,0,0,82.41179395,5,93.75022347,0,0,0
Germany,1998,DEU,Europe,Western Europe,51945996.66,43475.84691,50.6987841,2633598.87,73.36706699,39.05222919,36.44676106,-48.86605725,266.1637664,138.9146684,8.257177662,21.16823331,4855419.426,878942.9073,0.520606017,0,0,0,87.25556671,1,38.63269669,0,0,0
Indonesia,2021,IDN,Asia,Southeast Asia,35931728.1,7877.196526,10.20257714,366596.2279,52.28178024,17.40572208,34.342579,-4.030081323,67.08358609,27.95506138,5.531172347,21.486186,9827968.629,231376.9966,3.011957229,0,0,0,28.68190172,2,56.10421397,0,0,0
China,2020,CHN,Asia,East Asia,136243113.5,29531.58737,44.05667618,6002418.735,89.86816306,38.13800461,46.50247563,-74.50864329,108.1816569,120.7152927,6.899454985,13.22098171,1727575.545,3589277.381,0.703850695,0,0,0,47.55843365,5,57.11973385,0,0,0
Japan,2000,JPN,Asia,East Asia,174638428.1,22245.44884,27.03821965,4721912.18,72.99886025,32.85409056,59.39686494,-65.24981575,284.1184303,74.08472184,7.056484105,39.61712709,6045801.521,4717495.786,0.507336644,0,0,1,63.15172888,4,67.44060961,0,0,1
Brazil,2009,BRA,South America,South America,246242110.2,14633.24372,50.47169458,12428256.58,85.59745316,37.93604504,58.63905369,-82.17255189,234.2543002,138.2924432,9.988475748,28.38982544,6379734.741,5579711.452,4.979321629,0,0,0,73.35098272,2,71.29712582,0,0,0
Japan,1998,JPN,Asia,East Asia,299343223.1,31741.79677,33.13785035,9919590.932,70.06472665,37.11104137,7.426142882,-14.60191091,89.54286199,90.79770997,12.89883616,32.08004984,8444622.484,4539099.858,3.112658955,0,0,0,86.43864493,1,68.50586472,0,0,0
USA,2019,USA,North America,Northern America,232506963.2,25788.73494,24.43491203,5681287.192,73.29797995,12.03156667,27.1270935,-12.45664013,40.83932772,66.95165895,9.71867977,20.48112136,1484337.682,6478613.951,3.607402418,0,1,0,40.66903497,1,88.11433673,0,1,0
Indonesia,1995,IDN,Asia,Southeast Asia,67180795.14,38857.75123,40.49051255,2720184.828,68.17900999,14.10091398,25.34152667,-7.621450638,280.8399468,110.9440044,6.128494567,31.62912852,9046601.845,7767071.02,4.948853228,1,0,1,28.90735654,5,88.7998561,1,0,1
Brazil,1982,BRA,South America,South America,224645442.6,5124.833985,14.07964934,3162929.057,66.91042934,14.12079243,11.44034323,7.528435006,52.16524326,38.57823919,10.84760728,28.91844719,6791818.62,604910.9518,2.347206869,0,0,1,60.02770722,3,41.80663125,0,0,1
USA,1967,USA,North America,Northern America,161608933.7,15482.69709,57.93807809,9363311.019,58.73217769,8.300404319,44.62404404,-11.65662605,115.7658155,158.750334,14.15221753,33.9490217,9934149.169,4202912.517,4.477537426,,0,0,89.96637531,4,34.16295104,0,0,0
Indonesia,1987,IDN,Asia,Southeast Asia,135792063.1,1776.221812,53.79611048,7305084.831,88.48497006,18.91907762,58.11268,-65.51672768,106.2255995,147.4013427,11.67716447,6.546696014,5353567.6,1465208.403,3.76508468,,0,0,23.67348304,1,60.8186607,0,0,0
Mexico,2009,MEX,North America,Central America,280782819.7,37425.0078,40.42293115,11350064.59,57.27084974,17.69176394,9.157785703,15.87960061,43.64394115,110.7588314,13.33093415,6.580511847,6278495.936,6516707.99,1.926047423,0,1,,19.98933179,3,59.20961224,0,1,0
USA,1988,USA,North America,Northern America,210925683.5,45666.63798,28.85813958,6086922.816,71.05617115,17.03865798,16.33478309,-4.42961222,39.23593306,79.07130246,8.503793519,24.9219822,1909664.114,6719613.511,0.879079867,0,0,0,86.05250659,1,53.5017577,0,0,0
Russia,1974,RUS,Europe,Eastern Europe,204826229,29575.12886,64.48970044,13209182.15,53.48387384,17.21307856,51.30127465,-21.99822705,91.89146123,176.7017792,15.49968413,18.25966187,4029829.074,8150067.105,3.35224741,0,1,0,26.68782572,4,89.78374744,0,1,0
USA,1998,USA,North America,Northern America,4515033.454,31040.4684,46.239796,208774.2258,89.73507613,7.172472783,18.31566143,-15.22321034,116.784108,126.697041,11.04699138,33.09163395,7853191.279,8527944.819,4.907047275,0,0,0,48.28149046,3,77.44049138,0,0,0
Indonesia,1967,IDN,Asia,Southeast Asia,259656375.9,2798.043522,23.51200861,6105042.945,72.22705573,11.50913285,26.47564874,-10.21183731,290.9851709,64.42290358,11.78761882,10.80139512,3019253.417,9964193.792,2.994109497,0,1,1,54.75398145,4,84.68361392,0,1,1
Mexico,1987,MEX,North America,Central America,238196842.7,25437.17426,57.43605956,13681088.05,82.5833292,15.35680616,44.42145913,-42.36159449,165.5455,157.3748032,4.760736203,13.77000546,9451397.492,681455.5216,4.797149456,0,0,1,78.86640983,2,73.35560837,0,0,1
